HMDB_ID	origin	Formula	Neutral mass	mz	md	inclusion
HMDB10625	LIPID	C44H77O10P	796.5254352	797.5327118	0.532711796	n
HMDB10640	LIPID	C44H77O10P	796.5254352	797.5327118	0.532711796	n
HMDB10653	LIPID	C44H77O10P	796.5254352	797.5327118	0.532711796	n
HMDB10654	LIPID	C44H77O10P	796.5254352	797.5327118	0.532711796	n
HMDB42087	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42290	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42296	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42325	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42638	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42789	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42818	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB42841	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB44047	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB44506	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47736	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47742	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47787	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47890	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47896	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47917	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB47924	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48000	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48093	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48138	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48254	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48429	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48575	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB48582	LIPID	C51H88O6	796.6580905	797.6653671	0.665367148	n
HMDB09041	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09074	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09106	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09138	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09171	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09232	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09233	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09264	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09296	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09328	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09361	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09490	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09491	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09522	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09553	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB09554	Endogenous	C45H84NO8P	797.5934552	798.6007318	0.600731781	n
HMDB08326	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB08327	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB08358	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB08619	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB11225	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB11250	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB11282	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB11315	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB13439	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB13440	LIPID	C46H88NO7P	797.6298407	798.6371173	0.637117287	n
HMDB38294	Food	C33H34O23	798.1490874	799.156364	0.156363994	n
HMDB38295	Food	C37H34O20	798.1643435	799.1716201	0.171620128	n
HMDB13488	Endogenous	C38H72O13P2	798.4448154	799.452092	0.452092014	n
HMDB40655	Endogenous	C42H70O14	798.4765569	799.4838335	0.483833548	n
HMDB10581	LIPID	C44H79O10P	798.5410853	799.5483619	0.54836186	n
HMDB10610	LIPID	C44H79O10P	798.5410853	799.5483619	0.54836186	n
HMDB10623	LIPID	C44H79O10P	798.5410853	799.5483619	0.54836186	n
HMDB10624	LIPID	C44H79O10P	798.5410853	799.5483619	0.54836186	n
HMDB10638	LIPID	C44H79O10P	798.5410853	799.5483619	0.54836186	n
HMDB10639	LIPID	C44H79O10P	798.5410853	799.5483619	0.54836186	n
HMDB13467	LIPID	C45H87N2O7P	798.6250897	799.6323663	0.63236626	n
HMDB42080	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42086	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42145	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42283	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42289	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42317	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42324	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42428	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42549	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42608	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42631	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42759	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42783	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB42811	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB43012	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB43656	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB43851	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB44039	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB44046	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB44282	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB44478	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB47729	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB47735	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB47779	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB47786	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB48421	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB48428	LIPID	C51H90O6	798.6737406	799.6810172	0.681017212	n
HMDB37999	Food	C33H35O23	799.1569124	800.164189	0.164189026	n
HMDB08248	LIPID	C46H74NO8P	799.5152049	800.5224815	0.522481461	n
HMDB08503	LIPID	C46H74NO8P	799.5152049	800.5224815	0.522481461	n
HMDB08981	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09008	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09040	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09073	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09105	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09231	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09263	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09295	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09489	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09520	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09521	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09552	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB09749	Endogenous	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB07954	LIPID	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB08592	LIPID	C45H86NO8P	799.6091052	800.6163818	0.616381845	n
HMDB08293	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB08294	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB08325	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB08586	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB11224	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB11249	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB11281	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB11314	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB13431	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB13436	LIPID	C46H90NO7P	799.6454908	800.6527674	0.652767351	n
HMDB11696	LIPID	C46H92N2O6P	799.6693002	800.6765768	0.676576798	n
HMDB39343	Food	C35H28O22	800.1072226	801.1144992	0.11449918	n
HMDB39344	Food	C35H28O22	800.1072226	801.1144992	0.11449918	n
HMDB39345	Food	C35H28O22	800.1072226	801.1144992	0.11449918	n
HMDB39346	Food	C35H28O22	800.1072226	801.1144992	0.11449918	n
HMDB40434	Food	C36H32O21	800.1436081	801.1508847	0.150884686	n
HMDB35005	Food	C38H40O19	800.2163791	801.2236557	0.223655698	n
HMDB38454	Food	C38H40O19	800.2163791	801.2236557	0.223655698	n
HMDB01956	Endogenous	C40H40N4O14	800.254102	801.2613786	0.261378608	n
HMDB31826	Endogenous	C39H62NO16	800.4068599	801.4141365	0.414136541	n
HMDB13473	Endogenous	C38H74O13P2	800.4604655	801.4677421	0.467742078	n
HMDB13487	Endogenous	C38H74O13P2	800.4604655	801.4677421	0.467742078	n
HMDB30536	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB30887	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB34745	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB35012	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB35857	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB40416	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB41471	Endogenous	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB30513	Food	C42H72O14	800.492207	801.4994836	0.499483612	n
HMDB10608	LIPID	C44H81O10P	800.5567353	801.5640119	0.564011924	n
HMDB10609	LIPID	C44H81O10P	800.5567353	801.5640119	0.564011924	n
HMDB13466	LIPID	C45H89N2O7P	800.6407397	801.6480163	0.648016324	n
HMDB36291	Endogenous	C50H88O7	800.6530052	801.6602818	0.66028177	n
HMDB12105	LIPID	C46H93N2O6P	800.6771252	801.6844018	0.68440183	n
HMDB05432	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB10422	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42073	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42079	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42137	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42144	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42421	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42543	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42601	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB42753	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43004	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43011	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43177	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43179	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43401	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43424	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43459	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43627	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43843	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB43850	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47755	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47757	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47889	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47910	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47911	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47932	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47955	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB47977	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB48568	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB48569	LIPID	C51H92O6	800.6893907	801.6966673	0.696667276	n
HMDB11612	Endogenous	C27H33N9O16P2	801.1520491	802.1593257	0.159325677	n
HMDB37091	Food	C34H41O22	801.208948	802.2162246	0.216224596	n
HMDB38011	Food	C38H41O19	801.2242041	802.2314807	0.23148073	n
HMDB08182	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08215	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08246	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08247	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08437	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08470	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08501	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08502	LIPID	C46H76NO8P	801.5308549	802.5381315	0.538131525	n
HMDB08948	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB08980	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09007	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09039	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09072	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09230	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09262	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09487	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09488	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09519	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09716	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB09748	Endogenous	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB07952	LIPID	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB08560	LIPID	C45H88NO8P	801.6247553	802.6320319	0.632031909	n
HMDB35402	Endogenous	C45H87NO10	801.632998	802.6402746	0.640274609	n
HMDB08292	LIPID	C46H92NO7P	801.6611408	802.6684174	0.668417415	n
HMDB08554	LIPID	C46H92NO7P	801.6611408	802.6684174	0.668417415	n
HMDB11223	LIPID	C46H92NO7P	801.6611408	802.6684174	0.668417415	n
HMDB11248	LIPID	C46H92NO7P	801.6611408	802.6684174	0.668417415	n
HMDB13416	LIPID	C46H92NO7P	801.6611408	802.6684174	0.668417415	n
HMDB13430	LIPID	C46H92NO7P	801.6611408	802.6684174	0.668417415	n
HMDB11695	LIPID	C46H94N2O6P	801.6849503	802.6922269	0.692226862	n
HMDB39202	Food	C34H26O23	802.0864871	803.0937637	0.093763738	n
HMDB39261	Food	C34H26O23	802.0864871	803.0937637	0.093763738	n
HMDB40714	Food	C34H26O23	802.0864871	803.0937637	0.093763738	n
HMDB39187	Food	C35H30O22	802.1228726	803.1301492	0.130149244	n
HMDB37094	Food	C33H38O23	802.1803875	803.1876641	0.187664122	n
HMDB39335	Food	C33H38O23	802.1803875	803.1876641	0.187664122	n
HMDB29480	Endogenous	C34H42O22	802.216773	803.2240496	0.224049628	n
HMDB31425	Endogenous	C34H42O22	802.216773	803.2240496	0.224049628	n
HMDB40779	Food	C41H70O15	802.4714716	803.4787482	0.47874817	n
HMDB40780	Food	C41H70O15	802.4714716	803.4787482	0.47874817	n
HMDB13472	Endogenous	C38H76O13P2	802.4761155	803.4833921	0.483392142	n
HMDB12093	LIPID	C46H95N2O6P	802.6927753	803.7000519	0.700051894	n
HMDB36341	Endogenous	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB05376	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB10415	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB10420	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB10421	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42106	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42108	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42282	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42310	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42311	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42339	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42369	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42398	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42512	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42572	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42974	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB42976	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB44032	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB44033	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB44086	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB44114	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB44862	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB44888	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB45662	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB47728	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB47772	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB47773	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB47794	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB47816	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB48457	LIPID	C51H94O6	802.7050407	803.7123173	0.71231734	n
HMDB08023	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08149	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08180	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08181	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08213	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08214	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08244	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08245	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08372	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08405	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08435	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08436	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08468	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08469	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08500	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08726	LIPID	C46H78NO8P	803.546505	804.5537816	0.553781589	n
HMDB08947	Endogenous	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB09006	Endogenous	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB09229	Endogenous	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB09486	Endogenous	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB09715	Endogenous	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB07953	LIPID	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB08527	LIPID	C45H90NO8P	803.6404054	804.647682	0.647681973	n
HMDB13408	LIPID	C46H94NO7P	803.6767909	804.6840675	0.684067479	n
HMDB13419	LIPID	C46H94NO7P	803.6767909	804.6840675	0.684067479	n
HMDB34945	Endogenous	C38H60O18	804.3779651	805.3852417	0.385241716	n
HMDB34949	Endogenous	C38H60O18	804.3779651	805.3852417	0.385241716	n
HMDB30441	Endogenous	C44H68O13	804.4659923	805.4732689	0.473268862	n
HMDB38517	Endogenous	C44H68O13	804.4659923	805.4732689	0.473268862	n
HMDB05359	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB10414	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB10426	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42072	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42130	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42131	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42159	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42188	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42275	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42304	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42333	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42363	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42391	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42997	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB42998	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB43221	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB43250	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB43836	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB43918	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB44026	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB44053	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB44726	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB45480	LIPID	C51H96O6	804.7206908	805.7279674	0.727967404	n
HMDB43220	LIPID	C52H100O5	804.7570763	805.7643529	0.76435291	n
HMDB43808	LIPID	C52H100O5	804.7570763	805.7643529	0.76435291	n
HMDB48456	LIPID	C52H100O5	804.7570763	805.7643529	0.76435291	n
HMDB36744	Endogenous	C56H100O2	804.7723324	805.779609	0.779609044	n
HMDB12373	Endogenous	C44H72NO10P	805.489384	806.4966606	0.496660641	n
HMDB12416	Endogenous	C44H72NO10P	805.489384	806.4966606	0.496660641	n
HMDB12436	Endogenous	C44H72NO10P	805.489384	806.4966606	0.496660641	n
HMDB12443	Endogenous	C44H72NO10P	805.489384	806.4966606	0.496660641	n
HMDB12317	Endogenous	C42H79NO11S	805.5373831	806.5446597	0.544659665	n
HMDB04866	Endogenous	C42H79NO13	805.5551416	806.5624182	0.562418219	n
HMDB07991	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08022	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08024	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08083	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08116	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08147	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08148	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08178	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08179	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08211	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08212	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08243	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08339	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08370	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08371	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08403	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08404	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08434	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08467	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08498	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08499	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08660	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08693	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB08725	LIPID	C46H80NO8P	805.5621551	806.5694317	0.569431653	n
HMDB38759	Endogenous	C42H62O15	806.4088713	807.4161479	0.416147914	n
HMDB09780	LIPID	C41H75O13P	806.494529	807.5018056	0.501805598	n
HMDB09798	LIPID	C41H75O13P	806.494529	807.5018056	0.501805598	n
HMDB09802	LIPID	C41H75O13P	806.494529	807.5018056	0.501805598	n
